Date,Gold_Open,Gold_High,Gold_Low,Gold_Close,Gold_Volume,Silver_Close,Silver_Volume,SP500_Close,SP500_Volume,EUR_USD,Oil_Close,Gold_SMA_20,Gold_SMA_50,Gold_EMA_20,Gold_RSI_14,Gold_MACD,Gold_MACD_Signal,Gold_Returns,Gold_Volatility,Gold_Lag_1,Gold_Lag_2,Gold_Lag_3,Gold_Lag_5,Gold_Lag_7,Silver_SMA_20,Silver_Returns,Silver_Lag_1,Silver_Lag_2,Silver_Lag_3,Gold_Silver_Ratio,Gold_Silver_Ratio_SMA,Gold_SP500_Ratio,Gold_Silver_Corr,SP500_Returns,SP500_Volatility,SP500_SMA_50,SP500_Trend,SP500_Lag_1,SP500_Lag_2,SP500_Lag_3,EUR_USD_Change,EUR_USD_SMA_20,USD_Strength,EUR_USD_Lag_1,EUR_USD_Lag_2,EUR_USD_Lag_3,Oil_Returns,Oil_SMA_20,Oil_Volatility,Oil_Lag_1,Oil_Lag_2,Oil_Lag_3,Risk_On_Indicator,High_Volatility,Year,Month,Quarter,DayOfWeek,Month_Sin,Month_Cos
2011-09-26,157.12,158.8,154.19,157.58,42320511.0,30.32,1092407.0,116.24,260314367.0,1.3516,31.47,175.7808,170.29482,172.34080897258502,22.902397260273958,-1.9679597131242872,0.7776003044059319,-1.3892365456821043,2.1357160482700532,159.8,169.05,173.59,173.31,174.4,39.61325,-0.8177952240758901,30.57,35.66,39.315,5.197229551451188,4.460299344075261,1.3556434962147283,0.8176248873911605,2.3780165580412183,1.7141677422537815,120.9834,0,113.54,112.86,116.63,-0.014795088030772341,1.387015,0.014795088030772341,1.3518,1.3446,1.3724,1.2222579607590767,33.6485,1.894529774444868,31.09,31.13,32.92,1,1,2011,9,3,0,-1.0,-1.8369701987210297e-16
2011-09-27,161.61,162.29,159.91,160.63,25077257.0,31.79,1042194.0,117.54,311231680.0,1.3606,32.37,174.8573,170.41422,171.22549383233883,31.285551763367422,-2.6062286213808648,0.10083451924857256,1.9355248127934876,2.0568471782529385,157.58,159.8,169.05,175.78,176.03,39.14125,4.848284960422156,30.32,30.57,35.66,5.052846807172067,4.495745468086544,1.3665986047303045,0.8226064239157068,1.1183757742601719,1.736872736771919,120.67960000000001,0,116.24,113.54,112.86,0.6658774785439636,1.38287,-0.6658774785439636,1.3516,1.3518,1.3446,2.859866539561473,33.545,1.991052154192459,31.47,31.09,31.13,0,1,2011,9,3,1,-1.0,-1.8369701987210297e-16
2011-09-28,160.73,161.29,155.56,156.22,21932619.0,29.41,725682.0,115.14,286147551.0,1.3628,31.25,173.7823,170.41822,169.79639918163988,20.673848269539278,-3.4283911150704114,-0.6050106076152243,-2.7454398306667516,2.1159420336957164,160.63,157.58,159.8,173.59,173.31,38.549249999999994,-7.486631016042777,31.79,30.32,30.57,5.311798707922475,4.545917221664486,1.3567830467257251,0.8285255089742724,-2.0418580908626915,1.7799025274394658,120.3294,0,117.54,116.24,113.54,0.16169337057181377,1.3789799999999999,-0.16169337057181377,1.3606,1.3516,1.3518,-3.4599938214395998,33.382000000000005,2.108290395201766,32.37,31.47,31.09,0,1,2011,9,3,2,-1.0,-1.8369701987210297e-16
2011-09-29,158.12,158.2,156.14,157.7,17223568.0,30.55,350954.0,116.05,297687450.0,1.3639,31.97,172.7738,170.47562000000002,168.64436116434086,23.86363636363633,-3.9154028566782415,-1.2670890574278277,0.9473818973242842,2.1397527626825688,156.22,160.63,157.58,169.05,175.78,38.009750000000004,3.876232573954441,29.41,31.79,30.32,5.1620294599018,4.5888880705666875,1.3588970271434726,0.8297022030667288,0.7903421921139353,1.7857831773581625,119.9606,0,115.14,117.54,116.24,0.08071617258584851,1.37576,-0.08071617258584851,1.3628,1.3606,1.3516,2.303999999999995,33.257,2.1974530199765456,31.25,32.37,31.47,0,1,2011,9,3,3,-1.0,-1.8369701987210297e-16
2011-09-30,157.3,160.0,156.33,158.06,16769046.0,29.52,395642.0,113.15,288287488.0,1.3449,30.49,171.5149,170.51442,167.636326767737,26.927845276469128,-4.223626838203728,-1.858396613583008,0.22828154724161553,1.9778030578586185,157.7,156.22,160.63,159.8,173.59,37.33675,-3.371522094926349,30.55,29.41,31.79,5.3543360433604335,4.643438283623495,1.3969067609368095,0.8191091541380664,-2.498922878069787,1.7819168210781082,119.53200000000001,0,116.05,115.14,117.54,-1.3930640076251888,1.3719899999999998,1.3930640076251888,1.3639,1.3628,1.3606,-4.629340006255866,33.0995,2.357147271116391,31.97,31.25,32.37,-1,1,2011,9,3,4,-1.0,-1.8369701987210297e-16
2011-10-01,157.3,160.0,156.33,158.06,16769046.0,29.52,395642.0,113.15,288287488.0,1.3449,30.49,170.256,170.52881999999997,166.72429564700013,23.374934997399876,-4.4169803640347425,-2.370113363673355,0.0,1.9778030578586185,158.06,157.7,156.22,157.58,169.05,36.66375,0.0,29.52,30.55,29.41,5.3543360433604335,4.697988496680302,1.3969067609368095,0.8157090939231071,0.0,1.7819168210781082,119.11840000000001,0,113.15,116.05,115.14,0.0,1.36822,-0.0,1.3449,1.3639,1.3628,0.0,32.942,2.357147271116391,30.49,31.97,31.25,0,1,2011,10,4,5,-0.8660254037844386,0.5000000000000001
2011-10-03,161.09,161.56,159.93,160.96,14105979.0,30.04,402032.0,109.93,364341597.0,1.3281,29.74,169.15900000000002,170.59261999999998,166.1753151091906,29.702722957781646,-4.286793179269495,-2.753449326792583,1.8347462988738572,2.0564199081962844,158.06,158.06,157.7,160.63,159.8,36.071749999999994,1.7615176151761558,29.52,29.52,30.55,5.358189081225034,4.747535964113091,1.464204493768762,0.8169457844441005,-2.845779938135218,1.8760989180966763,118.6504,0,113.15,113.15,116.05,-1.2491635065804085,1.36463,1.2491635065804085,1.3449,1.3449,1.3639,-2.4598228927517174,32.7495,2.397202221357075,30.49,30.49,31.97,-1,1,2011,10,4,0,-0.8660254037844386,0.5000000000000001
2011-10-04,160.95,161.03,155.27,157.644,24023515.0,29.7,578328.0,112.34,458235197.0,1.3294,29.91,168.1872,170.60170000000002,165.3628089083153,29.331951845273323,-4.400466545287941,-3.0828527704916544,-2.0601391650099443,1.9972023269970074,160.96,158.06,158.06,156.22,157.58,35.48825,-1.131824234354195,30.04,29.52,29.52,5.3078787878787885,4.79891008238061,1.4032757699839773,0.8045788431209835,2.192304193577721,1.8257737858588996,118.2852,0,109.93,113.15,113.15,0.09788419546719052,1.36081,-0.09788419546719052,1.3281,1.3449,1.3449,0.5716207128446671,32.51049999999999,2.2394858238091127,29.74,30.49,30.49,1,1,2011,10,4,1,-0.8660254037844386,0.5000000000000001
2011-10-05,158.01,160.32,156.4355,159.46,15127963.0,30.26,432082.0,114.42,283515241.0,1.3328,30.84,167.06969999999998,170.64449999999997,164.80063663133288,29.654732085850398,-4.2945130110256,-3.325184818598444,1.1519626500215763,1.8940560107559816,157.644,160.96,158.06,157.7,160.63,34.89975,1.8855218855218903,29.7,30.04,29.52,5.269662921348314,4.846107242247693,1.3936374759657404,0.8119394077878658,1.8515221648566893,1.8799081354764897,117.9692,0,112.34,109.93,113.15,0.2557544757033403,1.357715,-0.2557544757033403,1.3294,1.3281,1.3449,3.1093279839518484,32.3295,2.3973375401510024,29.91,29.74,30.49,0,1,2011,10,4,2,-0.8660254037844386,0.5000000000000001
2011-10-06,160.02,161.11,158.77,160.49,12386047.0,31.86,380278.0,116.49,257354587.0,1.3408,31.98,166.0592,170.68849999999998,164.39009980930118,33.57757737241238,-4.080395421378171,-3.4762269391543894,0.6459300137965585,1.9156736155895897,159.46,157.644,160.96,158.06,156.22,34.42375,5.287508261731655,30.26,29.7,30.04,5.037350910232266,4.879632593462545,1.3777148253068934,0.8129693971840709,1.8091242789721962,1.8377808243816551,117.7124,0,114.42,112.34,109.93,0.6002400960384069,1.356425,-0.6002400960384069,1.3328,1.3294,1.3281,3.6964980544747172,32.236000000000004,2.554482020285758,30.84,29.91,29.74,0,1,2011,10,4,3,-0.8660254037844386,0.5000000000000001
2011-10-07,161.02,161.58,158.23,159.18,12977372.0,30.87,404626.0,115.71,312140434.0,1.3512,32.04,165.1847,170.7177,163.89389982746297,28.084072665821722,-3.9706406668523755,-3.575109684693987,-0.8162502336594213,1.8770189060615552,160.49,159.46,157.644,158.06,157.7,33.96825,-3.1073446327683607,31.86,30.26,29.7,5.156462585034014,4.916507748727252,1.3756805807622505,0.8173638571434174,-0.669585372134951,1.8384994005957558,117.45100000000001,0,116.49,114.42,112.34,0.7756563245823411,1.35581,-0.7756563245823411,1.3408,1.3328,1.3294,0.18761726078799779,32.117000000000004,2.5164142819713975,31.98,30.84,29.91,0,1,2011,10,4,4,-0.8660254037844386,0.5000000000000001
2011-10-10,162.05,163.32,161.14,163.266,8936828.0,31.87,388058.0,119.58,230112993.0,1.3512,33.24,164.421,170.75262000000004,163.83409984389507,37.01971434319048,-3.513452290322448,-3.5627782058196793,2.5669053901243855,1.9710112128510644,159.18,160.49,159.46,160.96,158.06,33.527249999999995,3.239390994493041,30.87,31.86,30.26,5.122874176341386,4.953260943904606,1.3653286502759658,0.8330556734622635,3.344568317345087,1.9787557819430919,117.3328,1,115.71,116.49,114.42,0.0,1.35497,-0.0,1.3512,1.3408,1.3328,3.7453183520599342,32.036500000000004,2.6567034110132837,32.04,31.98,30.84,0,1,2011,10,4,0,-0.8660254037844386,0.5000000000000001
2011-10-11,162.21,162.51,161.2133,162.1,8253929.0,32.01,263710.0,119.7,208801747.0,1.3657,33.01,163.6655,170.76482,163.6689474778098,40.451722811452406,-3.208231171499051,-3.491868798955554,-0.7141719647691502,1.9707624451996943,163.266,159.18,160.49,157.644,158.06,33.10675,0.43928459366173733,31.87,30.87,31.86,5.064042486722899,4.9872522815015135,1.35421888053467,0.8320596028779964,0.10035122930256435,1.9554536753005123,117.2034,1,119.58,115.71,116.49,1.0731201894612186,1.354705,-1.0731201894612186,1.3512,1.3512,1.3408,-0.6919374247894239,31.97,2.642996730178606,33.24,32.04,31.98,1,1,2011,10,4,1,-0.8660254037844386,0.5000000000000001
2011-10-12,163.7,164.0,162.5,163.26,10866834.0,32.39,273776.0,120.75,281302289.0,1.3805,32.92,163.1085,170.81722,163.63000009897078,56.11221028829844,-2.8400011647684664,-3.3614952721181366,0.7156076495990149,1.9666621999862428,162.1,163.266,159.18,159.46,160.96,32.746249999999996,1.1871290221805664,32.01,31.87,30.87,5.040444581661006,5.019072490382543,1.3520496894409937,0.8331962512995779,0.8771929824561431,1.9257515546556496,117.2132,1,119.7,119.58,115.71,1.083693344072656,1.3544399999999999,-1.083693344072656,1.3657,1.3512,1.3512,-0.272644653135401,31.886000000000003,2.6341256365280135,33.01,33.24,32.04,0,1,2011,10,4,2,-0.8660254037844386,0.5000000000000001
2011-10-13,162.3,162.48,160.82,162.3,8327056.0,31.59,268149.0,120.51,211963751.0,1.373,32.65,162.422,170.82822,163.5033334228783,58.726519745599774,-2.5957183826887444,-3.2083398942322585,-0.5880191106210853,1.9452651961206717,163.26,162.1,163.266,160.49,157.644,32.316250000000004,-2.4698981167026846,32.39,32.01,31.87,5.137701804368471,5.05696031760022,1.3467762011451332,0.8253026428203849,-0.19875776397515477,1.9260878332103848,117.2218,1,120.75,119.7,119.58,-0.5432814197754432,1.3541750000000001,0.5432814197754432,1.3805,1.3657,1.3512,-0.8201701093560221,31.811500000000002,2.625234953050979,32.92,33.01,33.24,0,1,2011,10,4,3,-0.8660254037844386,0.5000000000000001
2011-10-14,163.33,163.82,162.25,163.4,9737804.0,31.96,254575.0,122.57,211138668.0,1.3861,33.87,161.9265,170.75384000000003,163.49349214450896,55.51924762891531,-2.2869986145899475,-3.0240716383037967,0.6777572396795994,1.9391029089286487,162.3,163.26,162.1,159.18,159.46,31.940250000000002,1.1712567268122864,31.59,32.39,32.01,5.112640801001252,5.0931014761913165,1.333115770580077,0.8267626376451668,1.7094017094017033,1.9491061998841048,117.428,1,120.51,120.75,119.7,0.9541150764748707,1.3553,-0.9541150764748707,1.373,1.3805,1.3657,3.7366003062787145,31.840500000000002,2.70608578765746,32.65,32.92,33.01,0,1,2011,10,4,4,-0.8660254037844386,0.5000000000000001
2011-10-17,164.0,164.16,161.95,162.62,8752014.0,31.7,248221.0,120.23,201641246.0,1.377,33.43,161.2685,170.63404,163.41030241646047,64.90868430860979,-2.08128371235199,-2.8355140531134353,-0.47735618115055667,1.8974826427202103,163.4,162.3,163.26,163.266,160.49,31.54525,-0.8135168961201589,31.96,31.59,32.39,5.129968454258675,5.127655454459806,1.3525742327206187,0.8307598725190429,-1.909113159827025,2.0006643332581477,117.483,1,122.57,120.51,120.75,-0.656518288723762,1.3556650000000001,0.656518288723762,1.3861,1.373,1.3805,-1.2990847357543522,31.8405,2.7233452755323775,33.87,32.65,32.92,0,1,2011,10,4,0,-0.8660254037844386,0.5000000000000001
2011-10-18,159.96,162.03,158.303,161.84,15363273.0,32.0,340538.0,122.58,318129364.0,1.3719,34.15,160.68099999999998,170.37923999999998,163.260749805369,59.969177422461996,-1.9586149574664091,-2.66013423398403,-0.47964580002459734,1.886592172084301,162.62,163.4,162.3,162.1,159.18,31.179499999999997,0.9463722397476282,31.7,31.96,31.59,5.0575,5.159762299811453,1.3202806330559635,0.8574708554623347,1.9545870415037747,1.9164233816722758,117.68880000000001,1,120.23,122.57,120.51,-0.37037037037037646,1.3556399999999997,0.37037037037037646,1.377,1.3861,1.373,2.1537541130720816,31.901999999999997,2.736586976021843,33.43,33.87,32.65,1,1,2011,10,4,1,-0.8660254037844386,0.5000000000000001
2011-10-19,161.09,161.43,159.55,159.87,8520672.0,30.84,268737.0,121.13,226406028.0,1.3775,33.31,160.222,170.16164,162.93782125247668,54.04487351390007,-1.9973375573997316,-2.5275748986671704,-1.2172516065249606,1.8223674256011393,161.84,162.62,163.4,163.26,163.266,30.938499999999998,-3.6250000000000004,32.0,31.7,31.96,5.183852140077821,5.1819246207805705,1.3198216791876498,0.873127906428233,-1.182900962636646,1.768565205764063,117.76480000000001,1,122.58,120.23,122.57,0.4081930169837378,1.3572849999999999,-0.4081930169837378,1.3719,1.377,1.3861,-2.4597364568081925,32.011,2.481765656084693,34.15,33.43,33.87,0,1,2011,10,4,2,-0.8660254037844386,0.5000000000000001
2011-10-20,157.62,158.42,156.05,157.77,17343438.0,30.39,323660.0,121.66,261835661.0,1.3672,33.33,160.1205,169.91764000000003,162.44564779985987,49.40753452643624,-2.1724354626762477,-2.456547011468986,-1.3135672734096437,1.3804171057646617,159.87,161.84,162.62,162.3,162.1,30.9295,-1.4591439688715901,30.84,32.0,31.7,5.191510365251728,5.180132785428503,1.2968107841525565,0.8709991763594357,0.43754643771154456,1.7678036573984464,117.8356,1,121.13,122.58,120.23,-0.7477313974591615,1.358055,0.7477313974591615,1.3775,1.3719,1.377,0.06004202942058168,32.123,2.4801369178131,33.31,34.15,33.43,1,0,2011,10,4,3,-0.8660254037844386,0.5000000000000001
2011-10-21,159.99,160.45,158.94,159.52,13334206.0,31.08,153175.0,123.97,278550463.0,1.3873,33.85,160.21750000000003,169.67203999999998,162.16701467606367,46.91305093465958,-2.1452621923068307,-2.394290047636555,1.1092096089243775,1.3662820670559532,157.77,159.87,161.84,163.4,163.26,30.9675,2.270483711747273,30.39,30.84,32.0,5.1325611325611336,5.176899364484,1.2867629265144793,0.874094434900284,1.8987341772152,1.7420810126640005,117.9026,1,121.66,121.13,122.58,1.4701579871269743,1.35984,-1.4701579871269743,1.3672,1.3775,1.3719,1.560156015601577,32.242,2.4873333106068736,33.33,33.31,34.15,0,0,2011,10,4,4,-0.8660254037844386,0.5000000000000001
2011-10-24,160.55,161.33,160.22,161.02,10174003.0,31.5,233090.0,125.49,202222735.0,1.3932,35.38,160.23700000000002,169.41404,162.0577751831052,57.84824251441327,-1.9798670409654733,-2.311405446302339,0.9403209628886744,1.3118028405240694,159.52,157.77,159.87,162.62,162.3,30.953000000000003,1.3513513513513598,31.08,30.39,30.84,5.111746031746032,5.179844325712699,1.2831301298908282,0.8733362476367773,1.22610308945712,1.7447890187033708,118.02060000000002,1,123.97,121.66,121.13,0.42528652778779374,1.36147,-0.42528652778779374,1.3873,1.3672,1.3775,4.519940915805032,32.3925,2.5991173334307005,33.85,33.33,33.31,0,0,2011,10,4,0,-0.8660254037844386,0.5000000000000001
2011-10-25,161.24,166.34,160.4088,165.59,22086538.0,33.09,743534.0,123.05,263858308.0,1.3911,35.8,160.7055,169.23744,162.394177546619,62.632923913939514,-1.4631629532653676,-2.1417569476949447,2.8381567507141936,1.2861147761502105,161.02,159.52,157.77,161.84,163.4,31.137,5.047619047619056,31.5,31.08,30.39,5.004230885463886,5.164465934589769,1.3457131247460383,0.8823709695984677,-1.9443780380906883,1.7379011588657294,118.08820000000001,1,125.49,123.97,121.66,-0.15073212747631626,1.362885,0.15073212747631626,1.3932,1.3873,1.3672,1.1871113623515894,32.62,2.43085128693592,35.38,33.85,33.33,-1,0,2011,10,4,1,-0.8660254037844386,0.5000000000000001
2011-10-26,167.03,168.05,166.42,167.4,17085909.0,33.15,342239.0,124.3,288582522.0,1.3838,35.06,161.1905,169.03104,162.8709225421791,63.796821340148576,-0.8972761272522973,-1.8928607836064155,1.0930611751917452,1.2903826942203516,165.59,161.02,159.52,159.87,162.62,31.267000000000003,0.1813236627379755,33.09,31.5,31.08,5.049773755656109,5.158853149377483,1.3467417538214,0.8803175218026753,1.0158472165786359,1.7416555529049695,118.28399999999999,1,123.05,125.49,123.97,-0.5247645747969321,1.36388,0.5247645747969321,1.3911,1.3932,1.3873,-2.067039106145241,32.7745,2.4760665452365167,35.8,35.38,33.85,0,0,2011,10,4,2,-0.8660254037844386,0.5000000000000001
2011-10-27,167.59,170.29,166.65,169.94,15879731.0,33.6,596264.0,128.63,393288897.0,1.4172,36.21,161.7845,168.83084,163.54416801435252,70.47807551766142,-0.24107105129047568,-1.5625028371432277,1.5173237753882907,1.3181494840422587,167.4,165.59,161.02,157.77,161.84,31.470999999999997,1.3574660633484337,33.15,33.09,31.5,5.057738095238095,5.144023251971367,1.3211536966493043,0.8776594229336614,3.483507642799677,1.7388220472629627,118.60379999999999,1,124.3,123.05,125.49,2.4136435901141784,1.367495,-2.4136435901141784,1.3838,1.3911,1.3932,3.280091272104957,33.060500000000005,2.235054495681479,35.06,35.8,35.38,0,0,2011,10,4,3,-0.8660254037844386,0.5000000000000001
2011-10-28,169.64,169.94,168.75,169.62,9362855.0,34.96,395053.0,128.6,225439234.0,1.4164,36.03,162.3625,168.53144,164.12281867965228,64.11623567048794,0.25026991764022455,-1.1999482861865374,-0.18830175356007173,1.3216085494766445,169.94,167.4,165.59,159.52,159.87,31.743000000000002,4.047619047619055,33.6,33.15,33.09,4.85183066361556,5.118897982984123,1.3189735614307931,0.8613267172897795,-0.02332270854388252,1.7392939717611509,118.92120000000001,1,128.63,124.3,123.05,-0.056449336720287846,1.37107,0.056449336720287846,1.4172,1.3838,1.3911,-0.4971002485501197,33.3375,2.248161766905142,36.21,35.06,35.8,0,0,2011,10,4,4,-0.8660254037844386,0.5000000000000001
2011-10-31,167.76,168.16,166.91,167.34,8431542.0,34.13,323150.0,125.5,227488415.0,1.3947,35.74,162.6815,168.32483999999997,164.42921690063778,61.09229466553772,0.45049124751312775,-0.8698603794466043,-1.344181110718079,1.3262917097898423,169.62,169.94,167.4,161.02,157.77,31.947499999999998,-2.3741418764302025,34.96,33.6,33.15,4.903017872839144,5.096139422564829,1.333386454183267,0.8690304345854918,-2.4105754276827374,1.69533999503518,119.1024,1,128.6,128.63,124.3,-1.5320530923467968,1.3744,1.5320530923467968,1.4164,1.4172,1.3838,-0.8048848182070523,33.6375,2.1476714699772637,36.03,36.21,35.06,0,0,2011,10,4,0,-0.8660254037844386,0.5000000000000001
2011-11-01,164.03,167.41,163.61,167.38,15313594.0,33.05,770975.0,122.0,414920750.0,1.3676,35.2,163.16830000000002,168.23952,164.7102438624818,59.15555555555559,0.6054168906042321,-0.574804925436437,0.023903430142224735,1.2164575700144964,167.34,169.62,169.94,165.59,159.52,32.114999999999995,-3.1643715206563283,34.13,34.96,33.6,5.06444780635401,5.08396787348859,1.371967213114754,0.8657562698848449,-2.7888446215139417,1.8223142169047792,119.1808,1,125.5,128.6,128.63,-1.9430701943070283,1.37631,1.9430701943070283,1.3947,1.4164,1.4172,-1.5109121432568484,33.902,2.21610927661144,35.74,36.03,36.21,-1,0,2011,11,4,1,-0.5000000000000004,0.8660254037844384
2011-11-02,168.59,169.7386,167.3,169.06,14523008.0,33.94,456079.0,123.99,244533108.0,1.3803,35.67,163.6483,168.17352,165.12450635176924,64.55641688199827,0.8539151364379904,-0.28906091306155157,1.0037041462540364,1.2114794737933252,167.38,167.34,169.62,167.4,161.02,32.299,2.692889561270806,33.05,34.13,34.96,4.981143193871539,5.0695418871147515,1.3634970562142108,0.8589750117566963,1.631147540983613,1.8139073319403967,119.335,1,122.0,125.5,128.6,0.92863410353905,1.3786850000000002,-0.92863410353905,1.3676,1.3947,1.4164,1.3352272727272796,34.1435,2.155189479742618,35.2,35.74,36.03,0,0,2011,11,4,2,-0.5000000000000004,0.8660254037844384
2011-11-03,171.17,172.04,169.9,171.72,17563490.0,34.3,515111.0,126.25,286049726.0,1.3744,36.32,164.2098,168.05852000000002,165.7526486039817,66.78773204196933,1.2510699998525752,0.018965269521273753,1.573405891399493,1.2427789088593264,169.06,167.38,167.34,169.94,165.59,32.421,1.0606953447259926,33.94,33.05,34.13,5.006413994169097,5.067995041311592,1.3601584158415843,0.7579093468517116,1.8227276393257608,1.81445887591174,119.50059999999999,1,123.99,122.0,125.5,-0.42744330942549036,1.3803649999999998,0.42744330942549036,1.3803,1.3676,1.3947,1.822259601906362,34.3605,2.0590177073044793,35.67,35.2,35.74,0,0,2011,11,4,3,-0.5000000000000004,0.8660254037844384
2011-11-04,171.03,171.34,170.16,170.85,11059795.0,33.91,340567.0,125.48,248867478.0,1.3761,36.46,164.7933,167.99771999999996,166.23811064169772,66.5460394049055,1.4785723002503062,0.3108866756670802,-0.5066387141858919,1.229395319907896,171.72,169.06,167.38,169.62,167.4,32.573,-1.1370262390670627,34.3,33.94,33.05,5.038336773813035,5.0620887507505445,1.3615715651896716,0.7648527546689748,-0.6099009900990104,1.8126229127854439,119.58300000000001,1,126.25,123.99,122.0,0.1236903376018672,1.38161,-0.1236903376018672,1.3744,1.3803,1.3676,0.38546255506608507,34.5815,2.0571120901493436,36.32,35.67,35.2,0,0,2011,11,4,4,-0.5000000000000004,0.8660254037844384
2011-11-07,172.85,175.0,172.71,174.98,20123562.0,34.76,334932.0,126.26,196176091.0,1.3744,37.09,165.379,167.91532000000004,167.07067153296458,73.28136073706591,1.9694237059721615,0.6425940817280965,2.4173251390108286,1.2156508519411764,170.85,171.72,169.06,167.34,169.94,32.7175,2.5066352108522594,33.91,34.3,33.94,5.033947065592635,5.057642395213106,1.3858704261048629,0.7501638253027195,0.6216130060567426,1.6788544805070102,119.6746,1,125.48,126.25,123.99,-0.12353753360947461,1.38277,0.12353753360947461,1.3761,1.3744,1.3803,1.727921009325284,34.774,1.944669335592137,36.46,36.32,35.67,0,0,2011,11,4,0,-0.5000000000000004,0.8660254037844384
2011-11-08,174.35,175.46,172.9,173.53,16053116.0,34.7,404301.0,127.88,224083163.0,1.3785,37.43,165.9505,167.83151999999998,167.68584567268223,74.65703971119136,2.2158808049739207,0.9572514263772615,-0.828666133272371,1.2212028717805634,174.98,170.85,171.72,167.38,169.62,32.852,-0.17261219792863436,34.76,33.91,34.3,5.000864553314121,5.054483498542668,1.3569752893337506,0.6832328029989625,1.2830666877871044,1.6927601121597302,119.78779999999999,1,126.26,125.48,126.25,0.2983119906868392,1.38341,-0.2983119906868392,1.3744,1.3761,1.3744,0.916689134537596,34.995,1.9229938187011997,37.09,36.46,36.32,1,0,2011,11,4,1,-0.5000000000000004,0.8660254037844384
2011-11-09,174.28,174.81,171.61,172.07,12277050.0,33.82,440374.0,123.16,336963772.0,1.3596,37.0,166.391,167.71552,168.10338418004582,76.42276422764226,2.2672545343345973,1.2192520479687285,-0.8413530801590574,1.2459316718867606,173.53,174.98,170.85,169.06,167.34,32.923500000000004,-2.5360230547550544,34.7,34.76,33.91,5.087817859254878,5.056852162422361,1.3971256901591425,0.6962704423975417,-3.6909602752580484,1.9112238779945483,119.8322,1,127.88,126.26,125.48,-1.3710554951033793,1.382365,1.3710554951033793,1.3785,1.3744,1.3761,-1.1488111140796176,35.199,1.9547809956870543,37.43,37.09,36.46,0,0,2011,11,4,2,-0.5000000000000004,0.8660254037844384
2011-11-10,172.4299,172.59,168.83,171.14,11826666.0,33.83,563321.0,124.32,231317470.0,1.36,37.72,166.83300000000003,167.47356,168.39258568670814,72.1417682926829,2.207478914496562,1.4168974212742953,-0.5404777125588511,1.2442518261434028,172.07,173.53,174.98,171.72,167.38,33.0355,0.029568302779403588,33.82,34.7,34.76,5.0588235294117645,5.052908248674526,1.3766087516087515,0.7218930162933297,0.9418642416368916,1.9183333683284562,119.9616,1,123.16,127.88,126.26,0.029420417769943086,1.381715,-0.029420417769943086,1.3596,1.3785,1.3744,1.9459459459459483,35.4525,1.946560819648355,37.0,37.43,37.09,1,0,2011,11,4,3,-0.5000000000000004,0.8660254037844384
2011-11-11,172.1,174.05,172.07,173.96,8726622.0,34.46,227913.0,126.66,189673478.0,1.36,38.21,167.36100000000002,167.28799999999998,168.92281562130736,73.47605224963715,2.3604469740024,1.6056073318199164,1.6477737524833502,1.2792788818276133,171.14,172.07,173.53,170.85,169.06,33.1605,1.8622524386639139,33.83,33.82,34.7,5.048171793383633,5.0496847982936455,1.373440707405653,0.7241584182427179,1.8822393822393924,1.9259915346518217,120.13780000000001,1,124.32,123.16,127.88,0.0,1.38041,-0.0,1.36,1.3596,1.3785,1.299045599151638,35.6695,1.8214995581559392,37.72,37.0,37.43,0,0,2011,11,4,4,-0.5000000000000004,0.8660254037844384
2011-11-14,173.74,173.86,172.59,173.2,5884521.0,34.06,203120.0,125.46,158964273.0,1.3625,37.86,167.89000000000001,167.09400000000002,169.33016651451618,66.0210526315789,2.39276728302832,1.7630393220615972,-0.4368820418487074,1.2779802749693294,173.96,171.14,172.07,174.98,171.72,33.2785,-1.160766105629707,34.46,33.83,33.82,5.085143863769817,5.047443568769202,1.3805196875498167,0.7274051443769922,-0.9474182851729074,1.8825530024661583,120.30720000000001,1,126.66,124.32,123.16,0.18382352941175295,1.379685,-0.18382352941175295,1.36,1.36,1.3596,-0.9159905783826305,35.891000000000005,1.8021648106715755,38.21,37.72,37.0,0,0,2011,11,4,0,-0.5000000000000004,0.8660254037844384
2011-11-15,173.35,173.81,171.9,173.36,9166975.0,34.33,213278.0,126.08,184179838.0,1.3524,38.429,168.466,167.0196,169.71396017980035,63.48416289592758,2.4035849920027204,1.891148456049822,0.09237875288685693,1.2654021700652809,173.2,173.96,171.14,173.53,170.85,33.394999999999996,0.7927187316500106,34.06,34.46,33.83,5.049810661229246,5.047059101830664,1.3750000000000002,0.7334264337473961,0.49418141240236135,1.8399822964725674,120.42299999999999,1,125.46,126.66,124.32,-0.7412844036697286,1.37871,0.7412844036697286,1.3625,1.36,1.36,1.5029054410987897,36.10495,1.7791102368433018,37.86,38.21,37.72,0,0,2011,11,4,1,-0.5000000000000004,0.8660254037844384
